,filename,partition,semantic_label,numeric_label
655,00655.png,train,hofburg_imperial_palace,5
656,00656.png,train,berlin_cathedral,6
657,00657.png,train,hagia_sophia,7
658,00658.png,train,gaudi_casa_batllo_barcelona,8
659,00659.png,train,st_stephen_cathedral_vienna,9
660,00660.png,train,colosseum,0
661,00661.png,train,petronas_towers,1
662,00662.png,train,rialto_bridge,2
663,00663.png,train,museu_nacional_dart_de_catalunya,3
664,00664.png,train,pantheon,4
665,00665.png,train,hofburg_imperial_palace,5
666,00666.png,train,berlin_cathedral,6
667,00667.png,train,hagia_sophia,7
668,00668.png,train,gaudi_casa_batllo_barcelona,8
669,00669.png,train,st_stephen_cathedral_vienna,9
670,00670.png,train,colosseum,0
671,00671.png,train,petronas_towers,1
672,00672.png,train,rialto_bridge,2
673,00673.png,train,museu_nacional_dart_de_catalunya,3
674,00674.png,train,pantheon,4
675,00675.png,train,hofburg_imperial_palace,5
676,00676.png,train,berlin_cathedral,6
677,00677.png,train,hagia_sophia,7
678,00678.png,train,gaudi_casa_batllo_barcelona,8
679,00679.png,train,st_stephen_cathedral_vienna,9
680,00680.png,train,colosseum,0
681,00681.png,train,petronas_towers,1
682,00682.png,train,rialto_bridge,2
683,00683.png,train,museu_nacional_dart_de_catalunya,3
684,00684.png,train,pantheon,4
685,00685.png,train,hofburg_imperial_palace,5
686,00686.png,train,berlin_cathedral,6
687,00687.png,train,hagia_sophia,7
688,00688.png,train,gaudi_casa_batllo_barcelona,8
689,00689.png,train,st_stephen_cathedral_vienna,9
690,00690.png,train,colosseum,0
691,00691.png,train,petronas_towers,1
692,00692.png,train,rialto_bridge,2
693,00693.png,train,museu_nacional_dart_de_catalunya,3
694,00694.png,train,pantheon,4
695,00695.png,train,hofburg_imperial_palace,5
696,00696.png,train,berlin_cathedral,6
697,00697.png,train,hagia_sophia,7
698,00698.png,train,gaudi_casa_batllo_barcelona,8
699,00699.png,train,st_stephen_cathedral_vienna,9
700,00700.png,train,colosseum,0
701,00701.png,train,petronas_towers,1
702,00702.png,train,rialto_bridge,2
703,00703.png,train,museu_nacional_dart_de_catalunya,3
704,00704.png,train,pantheon,4
705,00705.png,train,hofburg_imperial_palace,5
706,00706.png,train,berlin_cathedral,6
707,00707.png,train,hagia_sophia,7
708,00708.png,train,gaudi_casa_batllo_barcelona,8
709,00709.png,train,st_stephen_cathedral_vienna,9
710,00710.png,train,colosseum,0
711,00711.png,train,petronas_towers,1
712,00712.png,train,rialto_bridge,2
713,00713.png,train,museu_nacional_dart_de_catalunya,3
714,00714.png,train,pantheon,4
715,00715.png,train,hofburg_imperial_palace,5
716,00716.png,train,berlin_cathedral,6
717,00717.png,train,hagia_sophia,7
718,00718.png,train,gaudi_casa_batllo_barcelona,8
719,00719.png,train,st_stephen_cathedral_vienna,9
720,00720.png,train,colosseum,0
721,00721.png,train,petronas_towers,1
722,00722.png,train,rialto_bridge,2
723,00723.png,train,museu_nacional_dart_de_catalunya,3
724,00724.png,train,pantheon,4
725,00725.png,train,hofburg_imperial_palace,5
726,00726.png,train,berlin_cathedral,6
727,00727.png,train,hagia_sophia,7
728,00728.png,train,gaudi_casa_batllo_barcelona,8
729,00729.png,train,st_stephen_cathedral_vienna,9
730,00730.png,train,colosseum,0
731,00731.png,train,petronas_towers,1
732,00732.png,train,rialto_bridge,2
733,00733.png,train,museu_nacional_dart_de_catalunya,3
734,00734.png,train,pantheon,4
735,00735.png,train,hofburg_imperial_palace,5
736,00736.png,train,berlin_cathedral,6
737,00737.png,train,hagia_sophia,7
738,00738.png,train,gaudi_casa_batllo_barcelona,8
739,00739.png,train,st_stephen_cathedral_vienna,9
740,00740.png,train,colosseum,0
741,00741.png,train,petronas_towers,1
742,00742.png,train,rialto_bridge,2
743,00743.png,train,museu_nacional_dart_de_catalunya,3
744,00744.png,train,pantheon,4
745,00745.png,train,hofburg_imperial_palace,5
746,00746.png,train,berlin_cathedral,6
747,00747.png,train,hagia_sophia,7
748,00748.png,train,gaudi_casa_batllo_barcelona,8
749,00749.png,train,st_stephen_cathedral_vienna,9
750,00750.png,train,colosseum,0
751,00751.png,train,petronas_towers,1
752,00752.png,train,rialto_bridge,2
753,00753.png,train,museu_nacional_dart_de_catalunya,3
754,00754.png,train,pantheon,4
755,00755.png,train,hofburg_imperial_palace,5
756,00756.png,train,berlin_cathedral,6
757,00757.png,train,hagia_sophia,7
758,00758.png,train,gaudi_casa_batllo_barcelona,8
759,00759.png,train,st_stephen_cathedral_vienna,9
760,00760.png,train,colosseum,0
761,00761.png,train,petronas_towers,1
762,00762.png,train,rialto_bridge,2
763,00763.png,train,museu_nacional_dart_de_catalunya,3
764,00764.png,train,pantheon,4
765,00765.png,train,hofburg_imperial_palace,5
766,00766.png,train,berlin_cathedral,6
767,00767.png,train,hagia_sophia,7
768,00768.png,train,gaudi_casa_batllo_barcelona,8
769,00769.png,train,st_stephen_cathedral_vienna,9
770,00770.png,train,colosseum,0
771,00771.png,train,petronas_towers,1
772,00772.png,train,rialto_bridge,2
773,00773.png,train,museu_nacional_dart_de_catalunya,3
774,00774.png,train,pantheon,4
775,00775.png,train,hofburg_imperial_palace,5
776,00776.png,train,berlin_cathedral,6
777,00777.png,train,hagia_sophia,7
778,00778.png,train,gaudi_casa_batllo_barcelona,8
779,00779.png,train,st_stephen_cathedral_vienna,9
780,00780.png,train,colosseum,0
781,00781.png,train,petronas_towers,1
782,00782.png,train,rialto_bridge,2
783,00783.png,train,museu_nacional_dart_de_catalunya,3
784,00784.png,train,pantheon,4
785,00785.png,train,hofburg_imperial_palace,5
786,00786.png,train,berlin_cathedral,6
787,00787.png,train,hagia_sophia,7
788,00788.png,train,gaudi_casa_batllo_barcelona,8
789,00789.png,train,st_stephen_cathedral_vienna,9
790,00790.png,train,colosseum,0
791,00791.png,train,petronas_towers,1
792,00792.png,train,rialto_bridge,2
793,00793.png,train,museu_nacional_dart_de_catalunya,3
794,00794.png,train,pantheon,4
795,00795.png,train,hofburg_imperial_palace,5
796,00796.png,train,berlin_cathedral,6
797,00797.png,train,hagia_sophia,7
798,00798.png,train,gaudi_casa_batllo_barcelona,8
799,00799.png,train,st_stephen_cathedral_vienna,9
800,00800.png,train,colosseum,0
801,00801.png,train,petronas_towers,1
802,00802.png,train,rialto_bridge,2
803,00803.png,train,museu_nacional_dart_de_catalunya,3
804,00804.png,train,pantheon,4
805,00805.png,train,hofburg_imperial_palace,5
806,00806.png,train,berlin_cathedral,6
807,00807.png,train,hagia_sophia,7
808,00808.png,train,gaudi_casa_batllo_barcelona,8
809,00809.png,train,st_stephen_cathedral_vienna,9
810,00810.png,train,colosseum,0
811,00811.png,train,petronas_towers,1
812,00812.png,train,rialto_bridge,2
813,00813.png,train,museu_nacional_dart_de_catalunya,3
814,00814.png,train,pantheon,4
815,00815.png,train,hofburg_imperial_palace,5
816,00816.png,train,berlin_cathedral,6
817,00817.png,train,hagia_sophia,7
818,00818.png,train,gaudi_casa_batllo_barcelona,8
819,00819.png,train,st_stephen_cathedral_vienna,9
820,00820.png,train,colosseum,0
821,00821.png,train,petronas_towers,1
822,00822.png,train,rialto_bridge,2
823,00823.png,train,museu_nacional_dart_de_catalunya,3
824,00824.png,train,pantheon,4
825,00825.png,train,hofburg_imperial_palace,5
826,00826.png,train,berlin_cathedral,6
827,00827.png,train,hagia_sophia,7
828,00828.png,train,gaudi_casa_batllo_barcelona,8
829,00829.png,train,st_stephen_cathedral_vienna,9
830,00830.png,train,colosseum,0
831,00831.png,train,petronas_towers,1
832,00832.png,train,rialto_bridge,2
833,00833.png,train,museu_nacional_dart_de_catalunya,3
834,00834.png,train,pantheon,4
835,00835.png,train,hofburg_imperial_palace,5
836,00836.png,train,berlin_cathedral,6
837,00837.png,train,hagia_sophia,7
838,00838.png,train,gaudi_casa_batllo_barcelona,8
839,00839.png,train,st_stephen_cathedral_vienna,9
840,00840.png,train,colosseum,0
841,00841.png,train,petronas_towers,1
842,00842.png,train,rialto_bridge,2
843,00843.png,train,museu_nacional_dart_de_catalunya,3
844,00844.png,train,pantheon,4
845,00845.png,train,hofburg_imperial_palace,5
846,00846.png,train,berlin_cathedral,6
847,00847.png,train,hagia_sophia,7
848,00848.png,train,gaudi_casa_batllo_barcelona,8
849,00849.png,train,st_stephen_cathedral_vienna,9
850,00850.png,train,colosseum,0
851,00851.png,train,petronas_towers,1
852,00852.png,train,rialto_bridge,2
853,00853.png,train,museu_nacional_dart_de_catalunya,3
854,00854.png,train,pantheon,4
855,00855.png,train,hofburg_imperial_palace,5
856,00856.png,train,berlin_cathedral,6
857,00857.png,train,hagia_sophia,7
858,00858.png,train,gaudi_casa_batllo_barcelona,8
859,00859.png,train,st_stephen_cathedral_vienna,9
860,00860.png,train,colosseum,0
861,00861.png,train,petronas_towers,1
862,00862.png,train,rialto_bridge,2
863,00863.png,train,museu_nacional_dart_de_catalunya,3
864,00864.png,train,pantheon,4
865,00865.png,train,hofburg_imperial_palace,5
866,00866.png,train,berlin_cathedral,6
867,00867.png,train,hagia_sophia,7
868,00868.png,train,gaudi_casa_batllo_barcelona,8
869,00869.png,train,st_stephen_cathedral_vienna,9
870,00870.png,train,colosseum,0
871,00871.png,train,petronas_towers,1
872,00872.png,train,rialto_bridge,2
873,00873.png,train,museu_nacional_dart_de_catalunya,3
874,00874.png,train,pantheon,4
875,00875.png,train,hofburg_imperial_palace,5
876,00876.png,train,berlin_cathedral,6
877,00877.png,train,hagia_sophia,7
878,00878.png,train,gaudi_casa_batllo_barcelona,8
879,00879.png,train,st_stephen_cathedral_vienna,9
880,00880.png,train,colosseum,0
881,00881.png,train,petronas_towers,1
882,00882.png,train,rialto_bridge,2
883,00883.png,train,museu_nacional_dart_de_catalunya,3
884,00884.png,train,pantheon,4
885,00885.png,train,hofburg_imperial_palace,5
886,00886.png,train,berlin_cathedral,6
887,00887.png,train,hagia_sophia,7
888,00888.png,train,gaudi_casa_batllo_barcelona,8
889,00889.png,train,st_stephen_cathedral_vienna,9
890,00890.png,train,colosseum,0
891,00891.png,train,petronas_towers,1
892,00892.png,train,rialto_bridge,2
893,00893.png,train,museu_nacional_dart_de_catalunya,3
894,00894.png,train,pantheon,4
895,00895.png,train,hofburg_imperial_palace,5
896,00896.png,train,berlin_cathedral,6
897,00897.png,train,hagia_sophia,7
898,00898.png,train,gaudi_casa_batllo_barcelona,8
899,00899.png,train,st_stephen_cathedral_vienna,9
900,00900.png,train,colosseum,0
901,00901.png,train,petronas_towers,1
902,00902.png,train,rialto_bridge,2
903,00903.png,train,museu_nacional_dart_de_catalunya,3
904,00904.png,train,pantheon,4
905,00905.png,train,hofburg_imperial_palace,5
906,00906.png,train,berlin_cathedral,6
907,00907.png,train,hagia_sophia,7
908,00908.png,train,gaudi_casa_batllo_barcelona,8
909,00909.png,train,st_stephen_cathedral_vienna,9
910,00910.png,train,colosseum,0
911,00911.png,train,petronas_towers,1
912,00912.png,train,rialto_bridge,2
913,00913.png,train,museu_nacional_dart_de_catalunya,3
914,00914.png,train,pantheon,4
915,00915.png,train,hofburg_imperial_palace,5
916,00916.png,train,berlin_cathedral,6
917,00917.png,train,hagia_sophia,7
918,00918.png,train,gaudi_casa_batllo_barcelona,8
919,00919.png,train,st_stephen_cathedral_vienna,9
920,00920.png,train,colosseum,0
921,00921.png,train,petronas_towers,1
922,00922.png,train,rialto_bridge,2
923,00923.png,train,museu_nacional_dart_de_catalunya,3
924,00924.png,train,pantheon,4
925,00925.png,train,hofburg_imperial_palace,5
926,00926.png,train,berlin_cathedral,6
927,00927.png,train,hagia_sophia,7
928,00928.png,train,gaudi_casa_batllo_barcelona,8
929,00929.png,train,st_stephen_cathedral_vienna,9
930,00930.png,train,colosseum,0
931,00931.png,train,petronas_towers,1
932,00932.png,train,rialto_bridge,2
933,00933.png,train,museu_nacional_dart_de_catalunya,3
934,00934.png,train,pantheon,4
935,00935.png,train,hofburg_imperial_palace,5
936,00936.png,train,berlin_cathedral,6
937,00937.png,train,hagia_sophia,7
938,00938.png,train,gaudi_casa_batllo_barcelona,8
939,00939.png,train,st_stephen_cathedral_vienna,9
940,00940.png,train,colosseum,0
941,00941.png,train,petronas_towers,1
942,00942.png,train,rialto_bridge,2
943,00943.png,train,museu_nacional_dart_de_catalunya,3
944,00944.png,train,pantheon,4
945,00945.png,train,hofburg_imperial_palace,5
946,00946.png,train,berlin_cathedral,6
947,00947.png,train,hagia_sophia,7
948,00948.png,train,gaudi_casa_batllo_barcelona,8
949,00949.png,train,st_stephen_cathedral_vienna,9
950,00950.png,train,colosseum,0
951,00951.png,train,petronas_towers,1
952,00952.png,train,rialto_bridge,2
953,00953.png,train,museu_nacional_dart_de_catalunya,3
954,00954.png,train,pantheon,4
955,00955.png,train,hofburg_imperial_palace,5
956,00956.png,train,berlin_cathedral,6
957,00957.png,train,hagia_sophia,7
958,00958.png,train,gaudi_casa_batllo_barcelona,8
959,00959.png,train,st_stephen_cathedral_vienna,9
960,00960.png,train,colosseum,0
961,00961.png,train,petronas_towers,1
962,00962.png,train,rialto_bridge,2
963,00963.png,train,museu_nacional_dart_de_catalunya,3
964,00964.png,train,pantheon,4
965,00965.png,train,hofburg_imperial_palace,5
966,00966.png,train,berlin_cathedral,6
967,00967.png,train,hagia_sophia,7
968,00968.png,train,gaudi_casa_batllo_barcelona,8
969,00969.png,train,st_stephen_cathedral_vienna,9
970,00970.png,train,colosseum,0
971,00971.png,train,petronas_towers,1
972,00972.png,train,rialto_bridge,2
973,00973.png,train,museu_nacional_dart_de_catalunya,3
974,00974.png,train,pantheon,4
975,00975.png,train,hofburg_imperial_palace,5
976,00976.png,train,berlin_cathedral,6
977,00977.png,train,hagia_sophia,7
978,00978.png,train,gaudi_casa_batllo_barcelona,8
979,00979.png,train,st_stephen_cathedral_vienna,9
980,00980.png,train,colosseum,0
981,00981.png,train,petronas_towers,1
982,00982.png,train,rialto_bridge,2
983,00983.png,train,museu_nacional_dart_de_catalunya,3
984,00984.png,train,pantheon,4
985,00985.png,train,hofburg_imperial_palace,5
986,00986.png,train,berlin_cathedral,6
987,00987.png,train,hagia_sophia,7
988,00988.png,train,gaudi_casa_batllo_barcelona,8
989,00989.png,train,st_stephen_cathedral_vienna,9
990,00990.png,train,colosseum,0
991,00991.png,train,petronas_towers,1
992,00992.png,train,rialto_bridge,2
993,00993.png,train,museu_nacional_dart_de_catalunya,3
994,00994.png,train,pantheon,4
995,00995.png,train,hofburg_imperial_palace,5
996,00996.png,train,berlin_cathedral,6
997,00997.png,train,hagia_sophia,7
998,00998.png,train,gaudi_casa_batllo_barcelona,8
999,00999.png,train,st_stephen_cathedral_vienna,9
1000,01000.png,train,colosseum,0
1001,01001.png,train,petronas_towers,1
1002,01002.png,train,rialto_bridge,2
1003,01003.png,train,museu_nacional_dart_de_catalunya,3
1004,01004.png,train,pantheon,4
1005,01005.png,train,hofburg_imperial_palace,5
1006,01006.png,train,berlin_cathedral,6
1007,01007.png,train,hagia_sophia,7
1008,01008.png,train,gaudi_casa_batllo_barcelona,8
1009,01009.png,train,st_stephen_cathedral_vienna,9
1010,01010.png,train,colosseum,0
1011,01011.png,train,petronas_towers,1
1012,01012.png,train,rialto_bridge,2
1013,01013.png,train,museu_nacional_dart_de_catalunya,3
1014,01014.png,train,pantheon,4
1015,01015.png,train,hofburg_imperial_palace,5
1016,01016.png,train,berlin_cathedral,6
1017,01017.png,train,hagia_sophia,7
1018,01018.png,train,gaudi_casa_batllo_barcelona,8
1019,01019.png,train,st_stephen_cathedral_vienna,9
1020,01020.png,train,colosseum,0
1021,01021.png,train,petronas_towers,1
1022,01022.png,train,rialto_bridge,2
1023,01023.png,train,museu_nacional_dart_de_catalunya,3
1024,01024.png,train,pantheon,4
1025,01025.png,train,hofburg_imperial_palace,5
1026,01026.png,train,berlin_cathedral,6
1027,01027.png,train,hagia_sophia,7
1028,01028.png,train,gaudi_casa_batllo_barcelona,8
1029,01029.png,train,st_stephen_cathedral_vienna,9
1030,01030.png,train,colosseum,0
1031,01031.png,train,petronas_towers,1
1032,01032.png,train,rialto_bridge,2
1033,01033.png,train,museu_nacional_dart_de_catalunya,3
1034,01034.png,train,pantheon,4
1035,01035.png,train,hofburg_imperial_palace,5
1036,01036.png,train,berlin_cathedral,6
1037,01037.png,train,hagia_sophia,7
1038,01038.png,train,gaudi_casa_batllo_barcelona,8
1039,01039.png,train,st_stephen_cathedral_vienna,9
1040,01040.png,train,colosseum,0
1041,01041.png,train,petronas_towers,1
1042,01042.png,train,rialto_bridge,2
1043,01043.png,train,museu_nacional_dart_de_catalunya,3
1044,01044.png,train,pantheon,4
1045,01045.png,train,hofburg_imperial_palace,5
1046,01046.png,train,berlin_cathedral,6
1047,01047.png,train,hagia_sophia,7
1048,01048.png,train,gaudi_casa_batllo_barcelona,8
1049,01049.png,train,st_stephen_cathedral_vienna,9
1050,01050.png,train,colosseum,0
1051,01051.png,train,petronas_towers,1
1052,01052.png,train,rialto_bridge,2
1053,01053.png,train,museu_nacional_dart_de_catalunya,3
1054,01054.png,train,pantheon,4
1055,01055.png,train,hofburg_imperial_palace,5
1056,01056.png,train,berlin_cathedral,6
1057,01057.png,train,hagia_sophia,7
1058,01058.png,train,gaudi_casa_batllo_barcelona,8
1059,01059.png,train,st_stephen_cathedral_vienna,9
1060,01060.png,train,colosseum,0
1061,01061.png,train,petronas_towers,1
1062,01062.png,train,rialto_bridge,2
1063,01063.png,train,museu_nacional_dart_de_catalunya,3
1064,01064.png,train,pantheon,4
1065,01065.png,train,hofburg_imperial_palace,5
1066,01066.png,train,berlin_cathedral,6
1067,01067.png,train,hagia_sophia,7
1068,01068.png,train,gaudi_casa_batllo_barcelona,8
1069,01069.png,train,st_stephen_cathedral_vienna,9
1070,01070.png,train,colosseum,0
1071,01071.png,train,petronas_towers,1
1072,01072.png,train,rialto_bridge,2
1073,01073.png,train,museu_nacional_dart_de_catalunya,3
1074,01074.png,train,pantheon,4
1075,01075.png,train,hofburg_imperial_palace,5
1076,01076.png,train,berlin_cathedral,6
1077,01077.png,train,hagia_sophia,7
1078,01078.png,train,gaudi_casa_batllo_barcelona,8
1079,01079.png,train,st_stephen_cathedral_vienna,9
1080,01080.png,train,colosseum,0
1081,01081.png,train,petronas_towers,1
1082,01082.png,train,rialto_bridge,2
1083,01083.png,train,museu_nacional_dart_de_catalunya,3
1084,01084.png,train,pantheon,4
1085,01085.png,train,hofburg_imperial_palace,5
1086,01086.png,train,berlin_cathedral,6
1087,01087.png,train,hagia_sophia,7
1088,01088.png,train,gaudi_casa_batllo_barcelona,8
1089,01089.png,train,st_stephen_cathedral_vienna,9
1090,01090.png,train,colosseum,0
1091,01091.png,train,petronas_towers,1
